"","locus_tag","pathway_id","pathway_name"
"5393","PA14_70180","path:pau03010","Ribosome"
"5394","PA14_70190","path:pau03010","Ribosome"
"5395","PA14_70200","path:pau02010","ABC transporters"
"5396","PA14_70200","path:pau02030","Bacterial chemotaxis"
"5397","PA14_70240","path:pau00770","Pantothenate and CoA biosynthesis"
"5398","PA14_70240","path:pau01100","Metabolic pathways"
"5399","PA14_70240","path:pau01240","Biosynthesis of cofactors"
"5400","PA14_70260","path:pau00240","Pyrimidine metabolism"
"5401","PA14_70260","path:pau01100","Metabolic pathways"
"5402","PA14_70260","path:pau01232","Nucleotide metabolism"
"5403","PA14_70270","path:pau00010","Glycolysis / Gluconeogenesis"
"5404","PA14_70270","path:pau00030","Pentose phosphate pathway"
"5405","PA14_70270","path:pau00051","Fructose and mannose metabolism"
"5406","PA14_70270","path:pau00052","Galactose metabolism"
"5407","PA14_70270","path:pau00230","Purine metabolism"
"5408","PA14_70270","path:pau00500","Starch and sucrose metabolism"
"5409","PA14_70270","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"5410","PA14_70270","path:pau00521","Streptomycin biosynthesis"
"5411","PA14_70270","path:pau01100","Metabolic pathways"
"5412","PA14_70270","path:pau01110","Biosynthesis of secondary metabolites"
"5413","PA14_70270","path:pau01120","Microbial metabolism in diverse environments"
"5414","PA14_70270","path:pau01250","Biosynthesis of nucleotide sugars"
"5415","PA14_70280","path:pau00220","Arginine biosynthesis"
"5416","PA14_70280","path:pau01100","Metabolic pathways"
"5417","PA14_70280","path:pau01110","Biosynthesis of secondary metabolites"
"5418","PA14_70280","path:pau01210","2-Oxocarboxylic acid metabolism"
"5419","PA14_70280","path:pau01230","Biosynthesis of amino acids"
"5420","PA14_70370","path:pau00240","Pyrimidine metabolism"
"5421","PA14_70370","path:pau01100","Metabolic pathways"
"5422","PA14_70370","path:pau01240","Biosynthesis of cofactors"
"5423","PA14_70390","path:pau03410","Base excision repair"
"5424","PA14_70440","path:pau00230","Purine metabolism"
"5425","PA14_70440","path:pau01100","Metabolic pathways"
"5426","PA14_70440","path:pau01232","Nucleotide metabolism"
"5427","PA14_70450","path:pau03020","RNA polymerase"
"5428","PA14_70470","path:pau00230","Purine metabolism"
"5429","PA14_70470","path:pau01100","Metabolic pathways"
"5430","PA14_70570","path:pau03440","Homologous recombination"
"5431","PA14_70620","path:pau00071","Fatty acid degradation"
"5432","PA14_70670","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5433","PA14_70670","path:pau01100","Metabolic pathways"
"5434","PA14_70670","path:pau01110","Biosynthesis of secondary metabolites"
"5435","PA14_70670","path:pau01120","Microbial metabolism in diverse environments"
"5436","PA14_70680","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5437","PA14_70680","path:pau01100","Metabolic pathways"
"5438","PA14_70680","path:pau01110","Biosynthesis of secondary metabolites"
"5439","PA14_70680","path:pau01120","Microbial metabolism in diverse environments"
"5440","PA14_70690","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5441","PA14_70690","path:pau01100","Metabolic pathways"
"5442","PA14_70690","path:pau01110","Biosynthesis of secondary metabolites"
"5443","PA14_70690","path:pau01120","Microbial metabolism in diverse environments"
"5444","PA14_70720","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5445","PA14_70720","path:pau01100","Metabolic pathways"
"5446","PA14_70720","path:pau01110","Biosynthesis of secondary metabolites"
"5447","PA14_70720","path:pau01240","Biosynthesis of cofactors"
"5448","PA14_70730","path:pau00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"5449","PA14_70730","path:pau01100","Metabolic pathways"
"5450","PA14_70730","path:pau01110","Biosynthesis of secondary metabolites"
"5451","PA14_70730","path:pau01240","Biosynthesis of cofactors"
"5452","PA14_70750","path:pau02020","Two-component system"
"5453","PA14_70760","path:pau02020","Two-component system"
"5454","PA14_70810","path:pau02010","ABC transporters"
"5455","PA14_70830","path:pau02010","ABC transporters"
"5456","PA14_70850","path:pau02010","ABC transporters"
"5457","PA14_70860","path:pau02010","ABC transporters"
"5458","PA14_70860","path:pau02020","Two-component system"
"5459","PA14_70930","path:pau01040","Biosynthesis of unsaturated fatty acids"
"5460","PA14_70940","path:pau00260","Glycine, serine and threonine metabolism"
"5461","PA14_70940","path:pau00670","One carbon pool by folate"
"5462","PA14_70940","path:pau01100","Metabolic pathways"
"5463","PA14_70950","path:pau00260","Glycine, serine and threonine metabolism"
"5464","PA14_70950","path:pau00670","One carbon pool by folate"
"5465","PA14_70950","path:pau01100","Metabolic pathways"
"5466","PA14_71000","path:pau02010","ABC transporters"
"5467","PA14_71020","path:pau02010","ABC transporters"
"5468","PA14_71030","path:pau02010","ABC transporters"
"5469","PA14_71060","path:pau00260","Glycine, serine and threonine metabolism"
"5470","PA14_71060","path:pau00270","Cysteine and methionine metabolism"
"5471","PA14_71060","path:pau01100","Metabolic pathways"
"5472","PA14_71060","path:pau01110","Biosynthesis of secondary metabolites"
"5473","PA14_71060","path:pau01200","Carbon metabolism"
"5474","PA14_71060","path:pau01230","Biosynthesis of amino acids"
"5475","PA14_71160","path:pau02010","ABC transporters"
"5476","PA14_71180","path:pau00220","Arginine biosynthesis"
"5477","PA14_71180","path:pau01100","Metabolic pathways"
"5478","PA14_71180","path:pau01110","Biosynthesis of secondary metabolites"
"5479","PA14_71180","path:pau01210","2-Oxocarboxylic acid metabolism"
"5480","PA14_71180","path:pau01230","Biosynthesis of amino acids"
"5481","PA14_71220","path:pau00564","Glycerophospholipid metabolism"
"5482","PA14_71220","path:pau01100","Metabolic pathways"
"5483","PA14_71260","path:pau00260","Glycine, serine and threonine metabolism"
"5484","PA14_71260","path:pau01100","Metabolic pathways"
"5485","PA14_71280","path:pau00260","Glycine, serine and threonine metabolism"
"5486","PA14_71280","path:pau01100","Metabolic pathways"
"5487","PA14_71300","path:pau00260","Glycine, serine and threonine metabolism"
"5488","PA14_71300","path:pau01100","Metabolic pathways"
"5489","PA14_71310","path:pau00260","Glycine, serine and threonine metabolism"
"5490","PA14_71310","path:pau01100","Metabolic pathways"
"5491","PA14_71410","path:pau00260","Glycine, serine and threonine metabolism"
"5492","PA14_71410","path:pau01100","Metabolic pathways"
"5493","PA14_71420","path:pau00260","Glycine, serine and threonine metabolism"
"5494","PA14_71420","path:pau01100","Metabolic pathways"
"5495","PA14_71440","path:pau00260","Glycine, serine and threonine metabolism"
"5496","PA14_71440","path:pau01100","Metabolic pathways"
"5497","PA14_71440","path:pau01110","Biosynthesis of secondary metabolites"
"5498","PA14_71440","path:pau01120","Microbial metabolism in diverse environments"
"5499","PA14_71440","path:pau01230","Biosynthesis of amino acids"
"5500","PA14_71460","path:pau00260","Glycine, serine and threonine metabolism"
"5501","PA14_71460","path:pau00460","Cyanoamino acid metabolism"
"5502","PA14_71460","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5503","PA14_71460","path:pau00670","One carbon pool by folate"
"5504","PA14_71460","path:pau00680","Methane metabolism"
"5505","PA14_71460","path:pau01100","Metabolic pathways"
"5506","PA14_71460","path:pau01110","Biosynthesis of secondary metabolites"
"5507","PA14_71460","path:pau01120","Microbial metabolism in diverse environments"
"5508","PA14_71460","path:pau01200","Carbon metabolism"
"5509","PA14_71460","path:pau01230","Biosynthesis of amino acids"
"5510","PA14_71460","path:pau01240","Biosynthesis of cofactors"
"5511","PA14_71460","path:pau04981","Folate transport and metabolism"
"5512","PA14_71470","path:pau00260","Glycine, serine and threonine metabolism"
"5513","PA14_71470","path:pau01100","Metabolic pathways"
"5514","PA14_71490","path:pau00260","Glycine, serine and threonine metabolism"
"5515","PA14_71490","path:pau01100","Metabolic pathways"
"5516","PA14_71500","path:pau00260","Glycine, serine and threonine metabolism"
"5517","PA14_71500","path:pau01100","Metabolic pathways"
"5518","PA14_71510","path:pau00260","Glycine, serine and threonine metabolism"
"5519","PA14_71510","path:pau01100","Metabolic pathways"
"5520","PA14_71530","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5521","PA14_71530","path:pau00670","One carbon pool by folate"
"5522","PA14_71530","path:pau01100","Metabolic pathways"
"5523","PA14_71560","path:pau00625","Chloroalkane and chloroalkene degradation"
"5524","PA14_71560","path:pau00680","Methane metabolism"
"5525","PA14_71560","path:pau01100","Metabolic pathways"
"5526","PA14_71560","path:pau01120","Microbial metabolism in diverse environments"
"5527","PA14_71560","path:pau01200","Carbon metabolism"
"5528","PA14_71570","path:pau00010","Glycolysis / Gluconeogenesis"
"5529","PA14_71570","path:pau01100","Metabolic pathways"
"5530","PA14_71570","path:pau01110","Biosynthesis of secondary metabolites"
"5531","PA14_71570","path:pau01120","Microbial metabolism in diverse environments"
"5532","PA14_71600","path:pau00230","Purine metabolism"
"5533","PA14_71600","path:pau01100","Metabolic pathways"
"5534","PA14_71600","path:pau01110","Biosynthesis of secondary metabolites"
"5535","PA14_71620","path:pau00230","Purine metabolism"
"5536","PA14_71620","path:pau01100","Metabolic pathways"
"5537","PA14_71620","path:pau01110","Biosynthesis of secondary metabolites"
"5538","PA14_71630","path:pau00010","Glycolysis / Gluconeogenesis"
"5539","PA14_71630","path:pau00071","Fatty acid degradation"
"5540","PA14_71630","path:pau00350","Tyrosine metabolism"
"5541","PA14_71630","path:pau00620","Pyruvate metabolism"
"5542","PA14_71630","path:pau00625","Chloroalkane and chloroalkene degradation"
"5543","PA14_71630","path:pau00626","Naphthalene degradation"
"5544","PA14_71630","path:pau01100","Metabolic pathways"
"5545","PA14_71630","path:pau01110","Biosynthesis of secondary metabolites"
"5546","PA14_71630","path:pau01120","Microbial metabolism in diverse environments"
"5547","PA14_71630","path:pau01220","Degradation of aromatic compounds"
"5548","PA14_71650","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5549","PA14_71650","path:pau01100","Metabolic pathways"
"5550","PA14_71720","path:pau00020","Citrate cycle (TCA cycle)"
"5551","PA14_71720","path:pau00620","Pyruvate metabolism"
"5552","PA14_71720","path:pau00720","Other carbon fixation pathways"
"5553","PA14_71720","path:pau01100","Metabolic pathways"
"5554","PA14_71720","path:pau01120","Microbial metabolism in diverse environments"
"5555","PA14_71720","path:pau01200","Carbon metabolism"
"5556","PA14_71720","path:pau01230","Biosynthesis of amino acids"
"5557","PA14_71740","path:pau00020","Citrate cycle (TCA cycle)"
"5558","PA14_71740","path:pau00620","Pyruvate metabolism"
"5559","PA14_71740","path:pau00720","Other carbon fixation pathways"
"5560","PA14_71740","path:pau01100","Metabolic pathways"
"5561","PA14_71740","path:pau01120","Microbial metabolism in diverse environments"
"5562","PA14_71740","path:pau01200","Carbon metabolism"
"5563","PA14_71740","path:pau01230","Biosynthesis of amino acids"
"5564","PA14_71800","path:pau00030","Pentose phosphate pathway"
"5565","PA14_71800","path:pau00480","Glutathione metabolism"
"5566","PA14_71800","path:pau01100","Metabolic pathways"
"5567","PA14_71800","path:pau01110","Biosynthesis of secondary metabolites"
"5568","PA14_71800","path:pau01120","Microbial metabolism in diverse environments"
"5569","PA14_71800","path:pau01200","Carbon metabolism"
"5570","PA14_71870","path:pau03420","Nucleotide excision repair"
"5571","PA14_71870","path:pau03430","Mismatch repair"
"5572","PA14_71890","path:pau00020","Citrate cycle (TCA cycle)"
"5573","PA14_71890","path:pau00620","Pyruvate metabolism"
"5574","PA14_71890","path:pau00650","Butanoate metabolism"
"5575","PA14_71890","path:pau01100","Metabolic pathways"
"5576","PA14_71890","path:pau01110","Biosynthesis of secondary metabolites"
"5577","PA14_71890","path:pau01120","Microbial metabolism in diverse environments"
"5578","PA14_71890","path:pau01200","Carbon metabolism"
"5579","PA14_71940","path:pau02010","ABC transporters"
"5580","PA14_71960","path:pau02010","ABC transporters"
"5581","PA14_71970","path:pau00051","Fructose and mannose metabolism"
"5582","PA14_71970","path:pau00520","Amino sugar and nucleotide sugar metabolism"
"5583","PA14_71970","path:pau00541","Biosynthesis of various nucleotide sugars"
"5584","PA14_71970","path:pau01100","Metabolic pathways"
"5585","PA14_71970","path:pau01110","Biosynthesis of secondary metabolites"
"5586","PA14_71970","path:pau01250","Biosynthesis of nucleotide sugars"
"5587","PA14_71970","path:pau02025","Biofilm formation - Pseudomonas aeruginosa"
"5588","PA14_71990","path:pau00051","Fructose and mannose metabolism"
"5589","PA14_71990","path:pau00541","Biosynthesis of various nucleotide sugars"
"5590","PA14_71990","path:pau01100","Metabolic pathways"
"5591","PA14_71990","path:pau01250","Biosynthesis of nucleotide sugars"
"5592","PA14_72000","path:pau00051","Fructose and mannose metabolism"
"5593","PA14_72000","path:pau00541","Biosynthesis of various nucleotide sugars"
"5594","PA14_72000","path:pau01100","Metabolic pathways"
"5595","PA14_72000","path:pau01250","Biosynthesis of nucleotide sugars"
"5596","PA14_72210","path:pau01501","beta-Lactam resistance"
"5597","PA14_72380","path:pau02020","Two-component system"
"5598","PA14_72390","path:pau02020","Two-component system"
"5599","PA14_72450","path:pau01503","Cationic antimicrobial peptide (CAMP) resistance"
"5600","PA14_72490","path:pau03030","DNA replication"
"5601","PA14_72490","path:pau03410","Base excision repair"
"5602","PA14_72490","path:pau03420","Nucleotide excision repair"
"5603","PA14_72490","path:pau03440","Homologous recombination"
"5604","PA14_72510","path:pau00260","Glycine, serine and threonine metabolism"
"5605","PA14_72510","path:pau01100","Metabolic pathways"
"5606","PA14_72510","path:pau01110","Biosynthesis of secondary metabolites"
"5607","PA14_72510","path:pau01120","Microbial metabolism in diverse environments"
"5608","PA14_72510","path:pau01230","Biosynthesis of amino acids"
"5609","PA14_72540","path:pau00230","Purine metabolism"
"5610","PA14_72540","path:pau00240","Pyrimidine metabolism"
"5611","PA14_72540","path:pau01100","Metabolic pathways"
"5612","PA14_72540","path:pau01232","Nucleotide metabolism"
"5613","PA14_72550","path:pau02010","ABC transporters"
"5614","PA14_72560","path:pau02024","Quorum sensing"
"5615","PA14_72580","path:pau02010","ABC transporters"
"5616","PA14_72590","path:pau02010","ABC transporters"
"5617","PA14_72620","path:pau02010","ABC transporters"
"5618","PA14_72630","path:pau02010","ABC transporters"
"5619","PA14_72640","path:pau02010","ABC transporters"
"5620","PA14_72690","path:pau00220","Arginine biosynthesis"
"5621","PA14_72690","path:pau00250","Alanine, aspartate and glutamate metabolism"
"5622","PA14_72690","path:pau00630","Glyoxylate and dicarboxylate metabolism"
"5623","PA14_72690","path:pau00910","Nitrogen metabolism"
"5624","PA14_72690","path:pau01100","Metabolic pathways"
"5625","PA14_72690","path:pau01110","Biosynthesis of secondary metabolites"
"5626","PA14_72690","path:pau01120","Microbial metabolism in diverse environments"
"5627","PA14_72690","path:pau01230","Biosynthesis of amino acids"
"5628","PA14_72690","path:pau02020","Two-component system"
"5629","PA14_72720","path:pau02020","Two-component system"
"5630","PA14_72740","path:pau02020","Two-component system"
"5631","PA14_72760","path:pau01501","beta-Lactam resistance"
"5632","PA14_72780","path:pau00750","Vitamin B6 metabolism"
"5633","PA14_72780","path:pau01100","Metabolic pathways"
